post_index,age,stop_word_ratio,most_common_word,word_count,unique_word_ratio,tfidf_score,sentiment_score,vader_sentiment_label,flair_sentiment_score,formality_score,formality_score_gunning_fog,punctuation_ratio,punctuation_correctness_score,grammar_error_ratio,avg_word_length,question_mark_ratio,exclamation_mark_ratio,comma_ratio,period_ratio,past_ratio,present_ratio,future_ratio,past_ratio_stanza,present_ratio_stanza,future_ratio_stanza
82,27,0.4742647058823529,",",143,0.6195652173913043,0.00014400870748766204,-0.13496376811594202,Negative,-0.9999899864196777,0.49529999999999996,19.74,0.32167832167832167,0.965034965034965,0.11888111888111888,4.559440559440559,0.0,0.0,0.3006993006993007,0.02097902097902098,0.32142857142857145,0.6785714285714286,0.0,0.47619047619047616,0.5238095238095238,0.0
83,14,0.43564356435643564,comment,57,0.7,0.00010821824702526496,-0.07546296296296293,Positive,-0.9998598098754883,0.36750000000000005,7.45,0.543859649122807,1.0,0.24561403508771928,5.5964912280701755,0.0,0.17543859649122806,0.12280701754385964,0.24561403508771928,0.23076923076923078,0.7692307692307693,0.0,0.5714285714285714,0.42857142857142855,0.0
84,25,0.4507042253521127,cant,156,0.7958115183246073,0.00017511802404684686,0.05076152342281376,Positive,-0.999998927116394,0.19519999999999993,6.97,0.22435897435897437,1.0,0.14743589743589744,5.230769230769231,0.0,0.0,0.07692307692307693,0.14102564102564102,0.19047619047619047,0.8095238095238095,0.0,0.16,0.84,0.0
85,17,0.3333333333333333,urlLink,12,0.9411764705882353,4.593360221310565e-05,0.46875,Positive,0.9995179176330566,0.2277,8.04,0.25,1.0,0.4166666666666667,5.75,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
86,16,0.36231884057971014,Song),44,0.7230769230769231,8.516087215907118e-05,-0.16666666666666666,Negative,-0.9998542070388794,0.26459999999999995,2.52,0.29545454545454547,1.0,0.022727272727272728,4.909090909090909,0.0,0.0,0.13636363636363635,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0
87,34,0.43457943925233644,referred,484,0.5431547619047619,0.0001980478289290717,0.038633120047593734,Negative,-0.999306321144104,0.3123,6.63,0.17768595041322313,0.9979338842975206,0.0743801652892562,5.37603305785124,0.01859504132231405,0.01859504132231405,0.06198347107438017,0.07231404958677685,0.4722222222222222,0.5277777777777778,0.0,0.532258064516129,0.46774193548387094,0.0
88,24,0.2608695652173913,now.,17,0.8,5.7952830157125805e-05,0.25,Positive,0.9582669138908386,0.3390000000000001,4.62,0.29411764705882354,1.0,0.11764705882352941,5.588235294117647,0.0,0.0,0.11764705882352941,0.17647058823529413,0.75,0.25,0.0,0.5,0.5,0.0
89,14,0.3235294117647059,nice,23,0.8,5.9056984124039535e-05,0.3,Positive,0.7991949319839478,0.4865999999999999,8.08,0.2608695652173913,1.0,0.0,5.217391304347826,0.0,0.0,0.0,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0
90,17,0.36272040302267,n,506,0.49107142857142855,0.00022483939024457378,0.15031048318614132,Positive,-0.9940563440322876,0.11260000000000003,4.35,0.33992094861660077,0.9664031620553359,0.32806324110671936,4.387351778656127,0.021739130434782608,0.14624505928853754,0.039525691699604744,0.12845849802371542,0.49504950495049505,0.504950495049505,0.0,0.5227272727272727,0.4772727272727273,0.0
91,14,0.40540540540540543,im,44,0.9166666666666666,8.735719370903153e-05,0.20625,Positive,0.9614315032958984,0.2653,7.7,0.06818181818181818,0.9545454545454546,0.3409090909090909,4.863636363636363,0.0,0.022727272727272728,0.0,0.045454545454545456,0.23076923076923078,0.7692307692307693,0.0,0.2857142857142857,0.7142857142857143,0.0
92,17,0.4675925925925926,can’t,230,0.640625,0.0001916420881833672,0.044865576496674046,Positive,-0.9999974966049194,0.28390000000000004,6.06,0.25217391304347825,0.9956521739130435,0.12608695652173912,5.378260869565217,0.017391304347826087,0.004347826086956522,0.11739130434782609,0.11304347826086956,0.5333333333333333,0.4666666666666667,0.0,0.5348837209302325,0.46511627906976744,0.0
93,34,0.27906976744186046,something,31,0.7906976744186046,7.551072603903456e-05,0.07500000000000001,Positive,-0.9816453456878662,0.47130000000000005,9.33,0.1935483870967742,1.0,0.06451612903225806,6.193548387096774,0.0,0.0,0.12903225806451613,0.06451612903225806,0.25,0.75,0.0,0.25,0.75,0.0
94,15,0.42857142857142855,for?,4,1.0,2.529795943736787e-05,-0.5,Negative,-0.9999538660049438,0.0,1.6,0.5,1.0,0.25,3.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
95,23,0.0,urlLink,1,1.0,1.5309949936463707e-05,0.0,Neutral,-0.979312539100647,0.0,0.4,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,16,0.4519230769230769,Baird,57,0.8405797101449275,9.935535049382763e-05,0.08499999999999999,Positive,-0.7623265385627747,0.3143,5.91,0.22807017543859648,1.0,0.12280701754385964,5.368421052631579,0.0,0.0,0.05263157894736842,0.15789473684210525,0.125,0.875,0.0,0.2222222222222222,0.7777777777777778,0.0
97,15,0.5882352941176471,kept,7,1.0,3.850392612209559e-05,0.0,Positive,0.9958258867263794,0.4054,7.11,0.7142857142857143,1.0,0.2857142857142857,5.428571428571429,0.0,0.0,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
98,37,0.4479166666666667,DM:,530,0.4348993288590604,0.00016109147125560914,0.05242515700262178,Negative,-0.9997590184211731,0.27879999999999994,5.12,0.3264150943396226,1.0,0.10754716981132076,5.475471698113208,0.016981132075471698,0.0018867924528301887,0.08867924528301886,0.16981132075471697,0.3883495145631068,0.6116504854368932,0.0,0.42045454545454547,0.5795454545454546,0.0
99,27,0.4140786749482402,-,283,0.5876543209876544,0.00020142281194457498,0.06756667765228272,Positive,-0.9985089898109436,0.25,7.58,0.19081272084805653,0.9964664310954063,0.053003533568904596,5.003533568904594,0.007067137809187279,0.053003533568904596,0.08833922261484099,0.0353356890459364,0.1956521739130435,0.8043478260869565,0.0,0.21052631578947367,0.7894736842105263,0.0
100,34,0.4967948717948718,little,157,0.6785714285714286,0.00014415196827486875,0.2076680672268908,Positive,0.9993576407432556,0.20940000000000003,4.95,0.21656050955414013,1.0,0.10828025477707007,5.006369426751593,0.0,0.01910828025477707,0.07643312101910828,0.12101910828025478,0.5,0.5,0.0,0.5714285714285714,0.42857142857142855,0.0
101,33,0.0,urlLink,5,0.7142857142857143,2.9607443345029413e-05,0.34375,Positive,0.9968172311782837,0.16680000000000006,2.0,0.4,1.0,0.4,5.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,33,0.4725274725274725,-,96,0.6946564885496184,0.0001177917354381712,0.04254079254079254,Negative,-0.9999972581863403,0.26760000000000006,4.38,0.3020833333333333,1.0,0.13541666666666666,5.375,0.03125,0.010416666666666666,0.052083333333333336,0.20833333333333334,0.2777777777777778,0.7222222222222222,0.0,0.3157894736842105,0.6842105263157895,0.0
103,17,0.4235294117647059,home,49,0.9411764705882353,9.193912165029454e-05,-2.2204460492503132e-17,Positive,0.8550925254821777,0.698,22.87,0.0,1.0,0.04081632653061224,5.183673469387755,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
104,24,0.4842105263157895,sit,49,0.859375,9.474034598806443e-05,-0.0393939393939394,Positive,0.9729836583137512,0.19720000000000004,4.87,0.3673469387755102,0.9795918367346939,0.12244897959183673,4.653061224489796,0.04081632653061224,0.0,0.02040816326530612,0.30612244897959184,0.0,1.0,0.0,0.0,1.0,0.0
105,16,0.5490196078431373,"people,",46,0.734375,9.222868677846808e-05,0.17424242424242423,Positive,-0.9999940395355225,0.46320000000000006,9.77,0.391304347826087,1.0,0.10869565217391304,5.695652173913044,0.021739130434782608,0.0,0.2391304347826087,0.13043478260869565,0.5714285714285714,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,0.0
106,24,0.5833333333333334,think,35,0.8292682926829268,7.873781205963511e-05,0.2569444444444444,Positive,0.9886096715927124,0.45609999999999995,10.46,0.2,0.9714285714285714,0.2571428571428571,5.228571428571429,0.0,0.0,0.05714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,0.3333333333333333,0.0
107,15,0.4585365853658537,show,111,0.632258064516129,0.00011418713149487632,0.09458333333333332,Positive,-0.9983816146850586,0.11159999999999992,4.6,0.46846846846846846,0.990990990990991,0.27927927927927926,5.1441441441441444,0.0,0.0,0.0990990990990991,0.36936936936936937,0.5789473684210527,0.42105263157894735,0.0,0.6111111111111112,0.3888888888888889,0.0
108,37,0.15,"""",17,0.6470588235294118,3.951947649059371e-05,0.0,Positive,-0.9294670224189758,0.3123,4.4,0.0,0.8235294117647058,0.29411764705882354,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,24,0.37254901960784315,scene,32,0.7555555555555555,7.513876037824451e-05,0.3147991071428572,Positive,0.9734795093536377,0.09640000000000004,2.56,0.5,0.875,0.28125,5.0,0.0,0.21875,0.09375,0.125,0.25,0.75,0.0,0.0,1.0,0.0
110,17,0.4407894736842105,earn,170,0.6639344262295082,0.00016288161892861328,0.009986225895316806,Positive,-0.6450084447860718,0.27579999999999993,6.96,0.37058823529411766,0.9941176470588236,0.1588235294117647,5.305882352941176,0.01764705882352941,0.01764705882352941,0.08823529411764706,0.24705882352941178,0.2,0.8,0.0,0.2413793103448276,0.7586206896551724,0.0
111,36,0.41818181818181815,take,64,0.8266666666666667,0.00010610517204095383,0.3318181818181818,Positive,-0.7770481705665588,0.12280000000000002,6.14,0.140625,0.984375,0.140625,4.8125,0.0,0.0,0.03125,0.109375,0.25,0.75,0.0,0.2727272727272727,0.7272727272727273,0.0
112,24,0.45161290322580644,fun,34,0.9069767441860465,8.400473108459688e-05,0.32142857142857145,Positive,-0.9943602681159973,0.6507000000000001,11.67,0.17647058823529413,1.0,0.058823529411764705,6.176470588235294,0.0,0.0,0.08823529411764706,0.08823529411764706,0.4,0.6,0.0,0.5,0.5,0.0
113,24,0.46511627906976744,I'm,253,0.6081871345029239,0.00018744098717778289,0.1408119658119658,Positive,0.9671817421913147,0.30720000000000003,6.89,0.20553359683794467,1.0,0.07905138339920949,5.3438735177865615,0.0,0.0,0.1067193675889328,0.09486166007905138,0.2,0.8,0.0,0.2708333333333333,0.7291666666666666,0.0
114,17,0.4392857142857143,Americans,157,0.7105263157894737,0.00013855078380847904,0.0710868079289132,Negative,-0.9999849796295166,0.5478000000000001,9.29,0.17834394904458598,1.0,0.06369426751592357,6.044585987261146,0.012738853503184714,0.006369426751592357,0.044585987261146494,0.10828025477707007,0.41379310344827586,0.5862068965517241,0.0,0.4444444444444444,0.5555555555555556,0.0
115,23,0.4963768115942029,think,139,0.7150259067357513,0.00015698253201997786,0.17058841765873012,Positive,-0.9996470212936401,0.36750000000000005,4.98,0.31654676258992803,1.0,0.17266187050359713,5.690647482014389,0.0,0.03597122302158273,0.07194244604316546,0.2014388489208633,0.34615384615384615,0.6538461538461539,0.0,0.34615384615384615,0.6538461538461539,0.0
116,17,0.5172413793103449,acting,98,0.7890625,0.0001334564815653524,0.05454545454545454,Positive,-0.9487913846969604,0.46930000000000005,9.63,0.25510204081632654,1.0,0.1326530612244898,5.948979591836735,0.0,0.0,0.12244897959183673,0.12244897959183673,0.5,0.5,0.0,0.5,0.5,0.0
117,23,0.4230769230769231,"it,",15,0.9,5.417649074435992e-05,0.44999999999999996,Negative,-0.9811033010482788,0.017900000000000027,5.66,0.26666666666666666,0.9333333333333333,0.2,4.733333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.4,0.6,0.0,0.4,0.6,0.0
118,24,0.5555555555555556,know,28,0.75,6.971168900159854e-05,0.313125,Positive,-0.7771109342575073,0.18709999999999993,5.66,0.35714285714285715,1.0,0.10714285714285714,4.928571428571429,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0
119,17,0.6153846153846154,best,10,0.9285714285714286,4.540995178552888e-05,0.6619047619047619,Positive,0.9085566401481628,0.4206,10.0,0.6,1.0,0.4,5.2,0.0,0.0,0.1,0.5,0.5,0.5,0.0,1.0,0.0,0.0
120,24,0.0,urlLink,2,0.5,1.5309949936463707e-05,0.0,Neutral,-0.8999215364456177,0.0,0.8,0.0,1.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,24,0.41454545454545455,It’s,161,0.7123287671232876,0.00016937431784873756,0.04698529411764707,Positive,-0.9999679327011108,0.37560000000000004,7.29,0.18012422360248448,1.0,0.11180124223602485,5.6397515527950315,0.0,0.0,0.06832298136645963,0.11180124223602485,0.5666666666666667,0.43333333333333335,0.0,0.5483870967741935,0.45161290322580644,0.0
122,26,0.03571428571428571,urlLink,27,0.875,7.207706835415161e-05,0.0,Neutral,-0.6512073278427124,0.37659999999999993,8.04,0.6296296296296297,1.0,0.8518518518518519,5.925925925925926,0.0,0.0,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
123,46,0.35714285714285715,urlLink,36,0.75,7.174027235071513e-05,0.31562500000000004,Positive,0.93892502784729,0.18299999999999994,3.85,0.19444444444444445,0.9444444444444444,0.3333333333333333,5.138888888888889,0.027777777777777776,0.027777777777777776,0.0,0.1388888888888889,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
124,17,0.5,stars,19,0.88,6.29259056042228e-05,0.3833333333333333,Positive,0.9987887740135193,0.08019999999999994,4.03,0.3157894736842105,1.0,0.3157894736842105,5.2631578947368425,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.75,0.25,0.0,1.0,0.0,0.0
125,26,0.5283018867924528,perfect,50,0.7580645161290323,9.404031423630318e-05,0.575,Positive,-0.9998636245727539,0.4121,9.8,0.22,1.0,0.2,5.34,0.0,0.0,0.1,0.12,0.14285714285714285,0.8571428571428571,0.0,0.0,1.0,0.0
126,16,0.4166666666666667,discuss,7,1.0,4.059537719316164e-05,0.15000000000000002,Positive,0.6985600590705872,0.44090000000000007,2.8,0.2857142857142857,1.0,0.14285714285714285,6.714285714285714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0
127,23,0.5,husband's,8,0.7272727272727273,3.522237122214899e-05,0.0,Neutral,-0.9797329902648926,0.28180000000000005,3.2,0.125,1.0,0.25,6.375,0.0,0.0,0.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0
128,25,0.53125,fraud,30,0.825,6.901552398765211e-05,-0.19999999999999998,Negative,-0.9999567270278931,0.16480000000000006,3.3,0.3,1.0,0.26666666666666666,4.733333333333333,0.03333333333333333,0.0,0.0,0.23333333333333334,0.375,0.625,0.0,0.3333333333333333,0.6666666666666666,0.0
129,13,0.5164835164835165,got,132,0.7228915662650602,0.00014117156004292322,0.3007711038961039,Positive,0.9957200884819031,0.20030000000000003,5.44,0.22727272727272727,0.9924242424242424,0.12878787878787878,5.181818181818182,0.007575757575757576,0.12878787878787878,0.045454545454545456,0.045454545454545456,0.6153846153846154,0.38461538461538464,0.0,0.6071428571428571,0.39285714285714285,0.0
130,27,0.25,charged,15,0.8571428571428571,6.13038700713587e-05,0.75,Positive,-0.7834534645080566,0.3427,8.46,0.26666666666666666,1.0,0.06666666666666667,6.133333333333334,0.0,0.0,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,1.0,0.0,0.0
131,27,0.3764705882352941,Frenzy,53,0.8548387096774194,8.940533887991954e-05,-0.07142857142857142,Positive,0.9893786311149597,0.38880000000000003,5.65,0.1509433962264151,1.0,0.03773584905660377,6.0,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.2,0.8,0.0,0.16666666666666666,0.8333333333333334,0.0
132,27,0.33962264150943394,-,140,0.657608695652174,0.00013448122335710762,0.30880610617452725,Positive,-0.9376788139343262,0.26260000000000006,3.99,0.19285714285714287,1.0,0.06428571428571428,4.807142857142857,0.0,0.0,0.02142857142857143,0.15714285714285714,0.2727272727272727,0.7272727272727273,0.0,0.2857142857142857,0.7142857142857143,0.0
133,26,0.4074074074074074,I've,224,0.5813953488372093,0.0001527482172766331,0.08968707482993198,Positive,-0.9999830722808838,0.48350000000000004,9.68,0.25,1.0,0.08928571428571429,5.665178571428571,0.0,0.0,0.14285714285714285,0.10714285714285714,0.358974358974359,0.6410256410256411,0.0,0.42857142857142855,0.5714285714285714,0.0
134,16,0.37433155080213903,I'd,117,0.6666666666666666,0.00013323132211704513,0.07967687074829932,Positive,-0.577660083770752,0.37049999999999994,6.78,0.2905982905982906,1.0,0.1282051282051282,5.435897435897436,0.02564102564102564,0.0,0.1111111111111111,0.1452991452991453,0.125,0.875,0.0,0.29411764705882354,0.7058823529411765,0.0
135,46,0.4428794992175274,also,356,0.6595744680851063,0.00024122676285288246,0.13986394760542487,Positive,-0.9999604225158691,0.401,8.76,0.21629213483146068,1.0,0.08426966292134831,5.896067415730337,0.0,0.0449438202247191,0.09831460674157304,0.07303370786516854,0.41025641025641024,0.5897435897435898,0.0,0.4153846153846154,0.5846153846153846,0.0
136,27,0.4782608695652174,done:,12,0.9444444444444444,4.960814454637815e-05,0.0,Negative,-0.9591641426086426,0.09230000000000005,2.4,0.3333333333333333,1.0,0.08333333333333333,5.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
137,23,0.52,I'm,168,0.6531531531531531,0.00015965121574221377,0.0020146520146520205,Positive,-0.9998501539230347,0.19220000000000004,3.97,0.23809523809523808,1.0,0.125,5.279761904761905,0.0,0.005952380952380952,0.09523809523809523,0.13690476190476192,0.4222222222222222,0.5777777777777777,0.0,0.39473684210526316,0.6052631578947368,0.0
138,26,0.4838709677419355,free,144,0.65,0.00014492664751166102,0.23774630541871922,Positive,-0.9999412298202515,0.19319999999999993,4.98,0.4097222222222222,1.0,0.0625,5.0625,0.027777777777777776,0.006944444444444444,0.18055555555555555,0.19444444444444445,0.25,0.75,0.0,0.35,0.65,0.0
139,42,0.4142857142857143,restaurant,41,0.7916666666666666,8.165616048585007e-05,-0.08333333333333333,Neutral,0.5944387316703796,0.3897999999999999,7.05,0.17073170731707318,1.0,0.14634146341463414,5.902439024390244,0.0,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0
140,46,0.5254237288135594,get,28,0.7777777777777778,6.842587164825754e-05,-0.3125,Negative,-0.9734532833099365,0.3427,5.6,0.25,1.0,0.07142857142857142,5.464285714285714,0.0,0.0,0.14285714285714285,0.10714285714285714,0.42857142857142855,0.5714285714285714,0.0,0.5,0.5,0.0
141,25,0.44353182751540043,feel,271,0.6201117318435754,0.00019103717029669205,-0.02998971193415638,Positive,-0.9996145963668823,0.19930000000000003,4.76,0.33948339483394835,1.0,0.11070110701107011,5.232472324723247,0.0,0.0,0.06642066420664207,0.22878228782287824,0.19148936170212766,0.8085106382978723,0.0,0.25,0.75,0.0
142,26,0.45517241379310347,remember,79,0.7307692307692307,0.00010459203715145504,-0.11891945773524717,Negative,-0.9998550415039062,0.34719999999999995,5.48,0.27848101265822783,0.9873417721518988,0.22784810126582278,6.050632911392405,0.0379746835443038,0.0,0.06329113924050633,0.17721518987341772,0.36363636363636365,0.6363636363636364,0.0,0.4444444444444444,0.5555555555555556,0.0
143,23,0.46153846153846156,10AM,7,1.0,3.7051755315201844e-05,0.0,Neutral,-0.8447556495666504,0.06700000000000006,1.4,0.2857142857142857,1.0,0.2857142857142857,4.571428571428571,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0
144,37,0.4603174603174603,one,102,0.7786259541984732,0.0001351053363982088,0.10911458333333333,Positive,-0.9966498017311096,0.20129999999999992,4.55,0.20588235294117646,1.0,0.10784313725490197,4.911764705882353,0.0,0.00980392156862745,0.06862745098039216,0.12745098039215685,0.3333333333333333,0.6666666666666666,0.0,0.2857142857142857,0.7142857142857143,0.0
